figure1,corrAns,n,stim_resp.corr_mean,stim_resp.corr_raw,stim_resp.corr_std,stim_resp.keys_raw,stim_resp.rt_mean,stim_resp.rt_raw,stim_resp.rt_std,order
81.BMP,b,1.0,1.0,1.0,0.0,'b',2.746873378753662,2.746873378753662,0.0,51.0
322.bmp,a,1.0,1.0,1.0,0.0,'a',47.73066329956055,47.73066329956055,0.0,52.0
304.bmp,b,1.0,1.0,1.0,0.0,'b',17.4630126953125,17.4630126953125,0.0,53.0
310.bmp,a,1.0,0.0,0.0,0.0,'b',64.26758575439453,64.26758575439453,0.0,54.0
34.BMP,b,1.0,1.0,1.0,0.0,'b',14.10799884796143,14.10799884796143,0.0,55.0
102.jpg,b,1.0,0.0,0.0,0.0,'a',53.03496932983398,53.03496932983398,0.0,56.0
92.jpg,a,1.0,1.0,1.0,0.0,'a',43.25169372558594,43.25169372558594,0.0,57.0
142.bmp,b,1.0,1.0,1.0,0.0,'b',20.5763988494873,20.5763988494873,0.0,58.0
316.bmp,a,1.0,1.0,1.0,0.0,'a',44.88611221313477,44.88611221313477,0.0,59.0
124.bmp,a,1.0,1.0,1.0,0.0,'a',10.42259502410889,10.42259502410889,0.0,60.0
,,,,,,,,,,
extraInfo,,,,,,,,,,
participant,3029,,,,,,,,,
date,2023-04-14_12h32.29.130,,,,,,,,,
expName,codetms_version1,,,,,,,,,
psychopyVersion,2022.2.5,,,,,,,,,
frameRate,,,,,,,,,,
