figure1,corrAns,n,stim_resp.corr_mean,stim_resp.corr_raw,stim_resp.corr_std,stim_resp.keys_raw,stim_resp.rt_mean,stim_resp.rt_raw,stim_resp.rt_std,order
314.bmp,a,1.0,1.0,1.0,0.0,'a',34.27846908569336,34.27846908569336,0.0,22.0
2.BMP,b,1.0,1.0,1.0,0.0,'b',12.45816230773926,12.45816230773926,0.0,23.0
145.bmp,a,1.0,1.0,1.0,0.0,'a',13.68696022033691,13.68696022033691,0.0,24.0
53.BMP,b,1.0,1.0,1.0,0.0,'b',9.049840927124023,9.049840927124023,0.0,25.0
106.jpg,a,1.0,0.0,0.0,0.0,'b',17.03302192687988,17.03302192687988,0.0,26.0
117.jpg,a,1.0,0.0,0.0,0.0,'b',37.97024917602539,37.97024917602539,0.0,27.0
211.bmp,a,1.0,1.0,1.0,0.0,'a',13.06723117828369,13.06723117828369,0.0,28.0
5.BMP,a,1.0,1.0,1.0,0.0,'a',11.79224300384521,11.79224300384521,0.0,29.0
39.BMP,a,1.0,1.0,1.0,0.0,'a',10.01774215698242,10.01774215698242,0.0,30.0
129.bmp,a,1.0,1.0,1.0,0.0,'a',7.043366432189941,7.043366432189941,0.0,31.0
115.jpg,b,1.0,1.0,1.0,0.0,'b',19.31088256835938,19.31088256835938,0.0,32.0
71.BMP,b,1.0,1.0,1.0,0.0,'b',3.798569202423096,3.798569202423096,0.0,33.0
37.BMP,a,1.0,1.0,1.0,0.0,'a',8.370626449584961,8.370626449584961,0.0,34.0
119.jpg,a,1.0,1.0,1.0,0.0,'a',35.0075798034668,35.0075798034668,0.0,35.0
141.bmp,b,1.0,1.0,1.0,0.0,'b',22.05856323242188,22.05856323242188,0.0,36.0
110.jpg,a,1.0,1.0,1.0,0.0,'a',12.27501773834229,12.27501773834229,0.0,37.0
308.bmp,b,1.0,1.0,1.0,0.0,'b',40.67506790161133,40.67506790161133,0.0,38.0
207.bmp,a,1.0,1.0,1.0,0.0,'a',28.77650260925293,28.77650260925293,0.0,39.0
135.bmp,b,1.0,1.0,1.0,0.0,'b',9.329343795776367,9.329343795776367,0.0,40.0
86.BMP,b,1.0,1.0,1.0,0.0,'b',3.051871776580811,3.051871776580811,0.0,41.0
202.bmp,a,1.0,1.0,1.0,0.0,'a',5.467939853668213,5.467939853668213,0.0,42.0
138.bmp,a,1.0,1.0,1.0,0.0,'a',33.19478988647461,33.19478988647461,0.0,43.0
150.bmp,b,1.0,1.0,1.0,0.0,'b',6.73706579208374,6.73706579208374,0.0,44.0
329.bmp,b,1.0,1.0,1.0,0.0,'b',40.86802291870117,40.86802291870117,0.0,45.0
20.BMP,b,1.0,1.0,1.0,0.0,'b',15.20602035522461,15.20602035522461,0.0,46.0
109.jpg,a,1.0,1.0,1.0,0.0,'a',7.129287719726562,7.129287719726562,0.0,47.0
203.bmp,a,1.0,1.0,1.0,0.0,'a',11.84202289581299,11.84202289581299,0.0,48.0
302.bmp,a,1.0,1.0,1.0,0.0,'a',17.12101173400879,17.12101173400879,0.0,49.0
323.bmp,b,1.0,1.0,1.0,0.0,'b',44.63201522827148,44.63201522827148,0.0,50.0
48.BMP,a,1.0,1.0,1.0,0.0,'a',5.622134685516357,5.622134685516357,0.0,51.0
305.bmp,b,1.0,1.0,1.0,0.0,'b',8.801017761230469,8.801017761230469,0.0,52.0
143.bmp,a,1.0,1.0,1.0,0.0,'a',11.821364402771,11.821364402771,0.0,53.0
108.jpg,a,1.0,1.0,1.0,0.0,'a',37.76142501831055,37.76142501831055,0.0,54.0
17.BMP,b,1.0,1.0,1.0,0.0,'b',7.69336462020874,7.69336462020874,0.0,55.0
320.bmp,a,1.0,0.0,0.0,0.0,'b',76.45865631103516,76.45865631103516,0.0,56.0
317.bmp,a,1.0,1.0,1.0,0.0,'a',30.90842819213867,30.90842819213867,0.0,57.0
88.BMP,b,1.0,1.0,1.0,0.0,'b',4.910789012908936,4.910789012908936,0.0,58.0
57.BMP,b,1.0,1.0,1.0,0.0,'b',18.05443382263184,18.05443382263184,0.0,59.0
14.BMP,a,1.0,1.0,1.0,0.0,'a',8.17238998413086,8.17238998413086,0.0,60.0
,,,,,,,,,,
extraInfo,,,,,,,,,,
participant,71,,,,,,,,,
date,2023-04-13_14h12.03.094,,,,,,,,,
expName,codetms_version3,,,,,,,,,
psychopyVersion,2022.2.5,,,,,,,,,
frameRate,,,,,,,,,,
