figure1,corrAns,n,stim_resp.corr_mean,stim_resp.corr_raw,stim_resp.corr_std,stim_resp.keys_raw,stim_resp.rt_mean,stim_resp.rt_raw,stim_resp.rt_std,order
211.bmp,a,1.0,1.0,1.0,0.0,'a',18.50170707702637,18.50170707702637,0.0,18.0
2.BMP,b,1.0,1.0,1.0,0.0,'b',14.81517887115479,14.81517887115479,0.0,19.0
129.bmp,a,1.0,1.0,1.0,0.0,'a',11.27168560028076,11.27168560028076,0.0,20.0
20.BMP,b,1.0,1.0,1.0,0.0,'b',22.0827808380127,22.0827808380127,0.0,21.0
112.jpg,b,1.0,1.0,1.0,0.0,'b',17.43546104431152,17.43546104431152,0.0,22.0
17.BMP,b,1.0,1.0,1.0,0.0,'b',10.35397720336914,10.35397720336914,0.0,23.0
53.BMP,b,1.0,1.0,1.0,0.0,'b',21.86068153381348,21.86068153381348,0.0,24.0
71.BMP,b,1.0,1.0,1.0,0.0,'b',31.92109489440918,31.92109489440918,0.0,25.0
203.bmp,a,1.0,1.0,1.0,0.0,'a',15.68843841552734,15.68843841552734,0.0,26.0
143.bmp,a,1.0,1.0,1.0,0.0,'a',28.47974014282227,28.47974014282227,0.0,27.0
329.bmp,b,1.0,0.0,0.0,0.0,'a',25.62783622741699,25.62783622741699,0.0,28.0
150.bmp,b,1.0,1.0,1.0,0.0,'b',34.53786468505859,34.53786468505859,0.0,29.0
138.bmp,a,1.0,1.0,1.0,0.0,'a',28.4851245880127,28.4851245880127,0.0,30.0
48.BMP,a,1.0,1.0,1.0,0.0,'a',11.30948734283447,11.30948734283447,0.0,31.0
325.bmp,a,1.0,0.0,0.0,0.0,'b',15.32037925720215,15.32037925720215,0.0,32.0
91.jpg,a,1.0,1.0,1.0,0.0,'a',13.66152381896973,13.66152381896973,0.0,33.0
145.bmp,a,1.0,0.0,0.0,0.0,'b',37.64502334594727,37.64502334594727,0.0,34.0
57.BMP,b,1.0,1.0,1.0,0.0,'b',20.08092498779297,20.08092498779297,0.0,35.0
119.jpg,a,1.0,1.0,1.0,0.0,'a',18.61378860473633,18.61378860473633,0.0,36.0
39.BMP,a,1.0,1.0,1.0,0.0,'a',8.494769096374512,8.494769096374512,0.0,37.0
65.BMP,b,1.0,1.0,1.0,0.0,'b',3.683815002441406,3.683815002441406,0.0,38.0
40.jpg,b,1.0,1.0,1.0,0.0,'b',16.89132308959961,16.89132308959961,0.0,39.0
14.BMP,a,1.0,1.0,1.0,0.0,'a',16.58344841003418,16.58344841003418,0.0,40.0
202.bmp,a,1.0,0.0,0.0,0.0,'b',10.15433597564697,10.15433597564697,0.0,41.0
68.BMP,a,1.0,1.0,1.0,0.0,'a',4.001163959503174,4.001163959503174,0.0,42.0
314.bmp,a,1.0,1.0,1.0,0.0,'a',10.16544628143311,10.16544628143311,0.0,43.0
135.bmp,b,1.0,1.0,1.0,0.0,'b',19.59625434875488,19.59625434875488,0.0,44.0
64.BMP,a,1.0,1.0,1.0,0.0,'a',11.02643775939941,11.02643775939941,0.0,45.0
305.bmp,b,1.0,0.0,0.0,0.0,'a',7.356962203979492,7.356962203979492,0.0,46.0
146.bmp,a,1.0,1.0,1.0,0.0,'a',30.38056945800781,30.38056945800781,0.0,47.0
88.BMP,b,1.0,1.0,1.0,0.0,'b',10.36934375762939,10.36934375762939,0.0,48.0
77.BMP,b,1.0,1.0,1.0,0.0,'b',12.96585750579834,12.96585750579834,0.0,49.0
117.jpg,a,1.0,1.0,1.0,0.0,'a',20.16933059692383,20.16933059692383,0.0,50.0
86.BMP,b,1.0,1.0,1.0,0.0,'b',7.790594100952148,7.790594100952148,0.0,51.0
111.jpg,a,1.0,1.0,1.0,0.0,'a',13.40423202514648,13.40423202514648,0.0,52.0
109.jpg,a,1.0,1.0,1.0,0.0,'a',8.122281074523926,8.122281074523926,0.0,53.0
108.jpg,a,1.0,1.0,1.0,0.0,'a',12.96593284606934,12.96593284606934,0.0,54.0
84.BMP,a,1.0,1.0,1.0,0.0,'a',3.846372604370117,3.846372604370117,0.0,55.0
308.bmp,b,1.0,1.0,1.0,0.0,'b',51.7783203125,51.7783203125,0.0,56.0
37.BMP,a,1.0,1.0,1.0,0.0,'a',12.27555274963379,12.27555274963379,0.0,57.0
132.bmp,b,1.0,0.0,0.0,0.0,'a',20.15664863586426,20.15664863586426,0.0,58.0
317.bmp,a,1.0,1.0,1.0,0.0,'a',23.64762306213379,23.64762306213379,0.0,59.0
149.bmp,a,1.0,0.0,0.0,0.0,'b',19.84807968139648,19.84807968139648,0.0,60.0
,,,,,,,,,,
extraInfo,,,,,,,,,,
participant,193,,,,,,,,,
date,2023-05-22_13h12.12.942,,,,,,,,,
expName,codetms_version2,,,,,,,,,
psychopyVersion,2022.2.5,,,,,,,,,
frameRate,,,,,,,,,,
