figure1,corrAns,n,stim_resp.corr_mean,stim_resp.corr_raw,stim_resp.corr_std,stim_resp.keys_raw,stim_resp.rt_mean,stim_resp.rt_raw,stim_resp.rt_std,order
117.jpg,a,1.0,1.0,1.0,0.0,'a',15.68265056610107,15.68265056610107,0.0,54.0
150.bmp,b,1.0,1.0,1.0,0.0,'b',3.619874477386475,3.619874477386475,0.0,55.0
64.BMP,a,1.0,0.0,0.0,0.0,'b',3.058092355728149,3.058092355728149,0.0,56.0
115.jpg,b,1.0,1.0,1.0,0.0,'b',38.19129180908203,38.19129180908203,0.0,57.0
51.BMP,a,1.0,1.0,1.0,0.0,'a',8.845161437988281,8.845161437988281,0.0,58.0
207.bmp,a,1.0,1.0,1.0,0.0,'a',50.77462768554688,50.77462768554688,0.0,59.0
17.BMP,b,1.0,1.0,1.0,0.0,'b',20.523193359375,20.523193359375,0.0,60.0
,,,,,,,,,,
extraInfo,,,,,,,,,,
participant,47,,,,,,,,,
date,2023-05-05_18h03.09.423,,,,,,,,,
expName,codetms_version2,,,,,,,,,
psychopyVersion,2022.2.5,,,,,,,,,
frameRate,,,,,,,,,,
