formula,AIC,BIC
log(response_time) ~ condition * domain + (1|id:condition) + (1|stimulus:condition),1448.174671,1490.775288
log(response_time) ~ condition * domain + (1|id:condition) + (1|id:domain:condition),1470.337757,1512.938374
log(response_time) ~ condition * domain + (1|stimulus:condition) + (1|id:domain:condition),1410.737143,1453.337760
log(response_time) ~ condition * domain + (1|id) + (1|stimulus) + (1|id:domain),1347.617524,1394.951543
log(response_time) ~ condition * domain + (1|id) + (1|stimulus) + (1|id:condition),1387.929977,1435.263996
log(response_time) ~ condition * domain + (1|id) + (1|stimulus) + (1|stimulus:condition),1396.309227,1443.643246
log(response_time) ~ condition * domain + (1|id) + (1|stimulus) + (1|id:domain:condition),1348.566479,1395.900497
log(response_time) ~ condition * domain + (1|id) + (1|id:domain) + (1|id:condition),1446.573612,1493.907631
log(response_time) ~ condition * domain + (1|id) + (1|id:domain) + (1|stimulus:condition),1399.644881,1446.978900
log(response_time) ~ condition * domain + (1|id) + (1|id:domain) + (1|id:domain:condition),1447.903468,1495.237487
log(response_time) ~ condition * domain + (1|id) + (1|id:condition) + (1|stimulus:condition),1435.662834,1482.996853
log(response_time) ~ condition * domain + (1|id) + (1|id:condition) + (1|id:domain:condition),1458.604552,1505.938571
log(response_time) ~ condition * domain + (1|id) + (1|stimulus:condition) + (1|id:domain:condition),1395.942435,1443.276454
log(response_time) ~ condition * domain + (1|stimulus) + (1|id:domain) + (1|id:condition),1336.644755,1383.978774
log(response_time) ~ condition * domain + (1|stimulus) + (1|id:domain) + (1|stimulus:condition),1349.190693,1396.524712
log(response_time) ~ condition * domain + (1|stimulus) + (1|id:domain) + (1|id:domain:condition),1337.300783,1384.634802
log(response_time) ~ condition * domain + (1|stimulus) + (1|id:condition) + (1|stimulus:condition),1404.142074,1451.476093
log(response_time) ~ condition * domain + (1|stimulus) + (1|id:condition) + (1|id:domain:condition),1363.284776,1410.618795
log(response_time) ~ condition * domain + (1|stimulus) + (1|stimulus:condition) + (1|id:domain:condition),1366.432362,1413.766381
log(response_time) ~ condition * domain + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),1387.175453,1434.509472
log(response_time) ~ condition * domain + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),1447.072050,1494.406069
log(response_time) ~ condition * domain + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),1386.812900,1434.146919
log(response_time) ~ condition * domain + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1409.254304,1456.588323
log(response_time) ~ condition * domain + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition),1337.752540,1389.819960
log(response_time) ~ condition * domain + (1|id) + (1|stimulus) + (1|id:domain) + (1|stimulus:condition),1349.617524,1401.684945
log(response_time) ~ condition * domain + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:domain:condition),1337.837141,1389.904562
log(response_time) ~ condition * domain + (1|id) + (1|stimulus) + (1|id:condition) + (1|stimulus:condition),1389.929977,1441.997398
log(response_time) ~ condition * domain + (1|id) + (1|stimulus) + (1|id:condition) + (1|id:domain:condition),1350.566479,1402.633899
log(response_time) ~ condition * domain + (1|id) + (1|stimulus) + (1|stimulus:condition) + (1|id:domain:condition),1350.075374,1402.142794
log(response_time) ~ condition * domain + (1|id) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),1388.435043,1440.502463
log(response_time) ~ condition * domain + (1|id) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),1448.089439,1500.156860
log(response_time) ~ condition * domain + (1|id) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),1387.347253,1439.414674
log(response_time) ~ condition * domain + (1|id) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1397.942435,1450.009855
log(response_time) ~ condition * domain + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),1338.506594,1390.574014
log(response_time) ~ condition * domain + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),1337.130701,1389.198121
log(response_time) ~ condition * domain + (1|stimulus) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),1338.971843,1391.039263
log(response_time) ~ condition * domain + (1|stimulus) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1364.700719,1416.768140
log(response_time) ~ condition * domain + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1386.792152,1438.859573
log(response_time) ~ condition * domain + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),1339.626620,1396.427443
log(response_time) ~ condition * domain + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),1338.105420,1394.906243
log(response_time) ~ condition * domain + (1|id) + (1|stimulus) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),1339.510706,1396.311529
log(response_time) ~ condition * domain + (1|id) + (1|stimulus) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1352.075374,1408.876196
log(response_time) ~ condition * domain + (1|id) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1387.842008,1444.642830
log(response_time) ~ condition * domain + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1338.832488,1395.633311
log(response_time) ~ condition * domain + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1339.813673,1401.347897
log(response_time) ~ domain * session_num + (1|id),1468.589932,1496.990343
log(response_time) ~ domain * session_num + (1|stimulus),1476.085267,1504.485678
log(response_time) ~ domain * session_num + (1|id:domain),1436.766735,1465.167146
log(response_time) ~ domain * session_num + (1|id:condition),1485.231383,1513.631794
log(response_time) ~ domain * session_num + (1|stimulus:condition),1510.365907,1538.766318
log(response_time) ~ domain * session_num + (1|id:domain:condition),1463.202006,1491.602417
log(response_time) ~ domain * session_num + (1|id) + (1|stimulus),1372.061298,1405.195111
log(response_time) ~ domain * session_num + (1|id) + (1|id:domain),1437.308247,1470.442061
log(response_time) ~ domain * session_num + (1|id) + (1|id:condition),1468.656284,1501.790097
log(response_time) ~ domain * session_num + (1|id) + (1|stimulus:condition),1417.537568,1450.671381
log(response_time) ~ domain * session_num + (1|id) + (1|id:domain:condition),1446.335613,1479.469426
log(response_time) ~ domain * session_num + (1|stimulus) + (1|id:domain),1324.524290,1357.658103
log(response_time) ~ domain * session_num + (1|stimulus) + (1|id:condition),1394.051170,1427.184983
log(response_time) ~ domain * session_num + (1|stimulus) + (1|stimulus:condition),1477.865137,1510.998950
log(response_time) ~ domain * session_num + (1|stimulus) + (1|id:domain:condition),1355.494521,1388.628334
log(response_time) ~ domain * session_num + (1|id:domain) + (1|id:condition),1434.768570,1467.902383
log(response_time) ~ domain * session_num + (1|id:domain) + (1|stimulus:condition),1370.609755,1403.743568
log(response_time) ~ domain * session_num + (1|id:domain) + (1|id:domain:condition),1434.793452,1467.927265
log(response_time) ~ domain * session_num + (1|id:condition) + (1|stimulus:condition),1439.425354,1472.559167
log(response_time) ~ domain * session_num + (1|id:condition) + (1|id:domain:condition),1462.416007,1495.549821
log(response_time) ~ domain * session_num + (1|stimulus:condition) + (1|id:domain:condition),1400.058829,1433.192642
log(response_time) ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:domain),1325.099968,1362.967183
log(response_time) ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:condition),1372.934677,1410.801892
log(response_time) ~ domain * session_num + (1|id) + (1|stimulus) + (1|stimulus:condition),1373.898450,1411.765665
log(response_time) ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:domain:condition),1336.886419,1374.753635
log(response_time) ~ domain * session_num + (1|id) + (1|id:domain) + (1|id:condition),1435.763853,1473.631068
log(response_time) ~ domain * session_num + (1|id) + (1|id:domain) + (1|stimulus:condition),1371.317931,1409.185147
log(response_time) ~ domain * session_num + (1|id) + (1|id:domain) + (1|id:domain:condition),1435.418588,1473.285803
log(response_time) ~ domain * session_num + (1|id) + (1|id:condition) + (1|stimulus:condition),1418.990622,1456.857837
log(response_time) ~ domain * session_num + (1|id) + (1|id:condition) + (1|id:domain:condition),1448.335613,1486.202828
log(response_time) ~ domain * session_num + (1|id) + (1|stimulus:condition) + (1|id:domain:condition),1382.934518,1420.801733
log(response_time) ~ domain * session_num + (1|stimulus) + (1|id:domain) + (1|id:condition),1323.232076,1361.099291
log(response_time) ~ domain * session_num + (1|stimulus) + (1|id:domain) + (1|stimulus:condition),1325.597786,1363.465002
log(response_time) ~ domain * session_num + (1|stimulus) + (1|id:domain) + (1|id:domain:condition),1321.171949,1359.039164
log(response_time) ~ domain * session_num + (1|stimulus) + (1|id:condition) + (1|stimulus:condition),1396.038544,1433.905759
log(response_time) ~ domain * session_num + (1|stimulus) + (1|id:condition) + (1|id:domain:condition),1354.952594,1392.819809
log(response_time) ~ domain * session_num + (1|stimulus) + (1|stimulus:condition) + (1|id:domain:condition),1356.714696,1394.581911
log(response_time) ~ domain * session_num + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),1371.016763,1408.883979
log(response_time) ~ domain * session_num + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),1436.158618,1474.025834
log(response_time) ~ domain * session_num + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),1368.007607,1405.874822
log(response_time) ~ domain * session_num + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1400.074037,1437.941252
log(response_time) ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition),1324.154079,1366.754696
log(response_time) ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|stimulus:condition),1326.200740,1368.801357
log(response_time) ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:domain:condition),1321.835265,1364.435882
log(response_time) ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:condition) + (1|stimulus:condition),1374.852080,1417.452697
log(response_time) ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:condition) + (1|id:domain:condition),1338.886419,1381.487036
log(response_time) ~ domain * session_num + (1|id) + (1|stimulus) + (1|stimulus:condition) + (1|id:domain:condition),1338.150654,1380.751271
log(response_time) ~ domain * session_num + (1|id) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),1371.989132,1414.589749
log(response_time) ~ domain * session_num + (1|id) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),1437.025701,1479.626318
log(response_time) ~ domain * session_num + (1|id) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),1368.765037,1411.365654
log(response_time) ~ domain * session_num + (1|id) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1384.934517,1427.535134
log(response_time) ~ domain * session_num + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),1324.712578,1367.313195
log(response_time) ~ domain * session_num + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),1323.102560,1365.703177
log(response_time) ~ domain * session_num + (1|stimulus) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),1322.287303,1364.887920
log(response_time) ~ domain * session_num + (1|stimulus) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1356.253041,1398.853658
log(response_time) ~ domain * session_num + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1370.007607,1412.608224
log(response_time) ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),1325.639354,1372.973373
log(response_time) ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),1323.822189,1371.156208
log(response_time) ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),1322.966178,1370.300196
log(response_time) ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1340.150654,1387.484673
log(response_time) ~ domain * session_num + (1|id) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1370.765037,1418.099056
log(response_time) ~ domain * session_num + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1324.270257,1371.604276
log(response_time) ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1324.966178,1377.033598
log(response_time) ~ condition * domain + session_num + (1|id),1466.733578,1509.334195
log(response_time) ~ condition * domain + session_num + (1|stimulus),1476.505836,1519.106453
log(response_time) ~ condition * domain + session_num + (1|id:domain),1431.892696,1474.493313
log(response_time) ~ condition * domain + session_num + (1|id:condition),1489.561852,1532.162469
log(response_time) ~ condition * domain + session_num + (1|stimulus:condition),1513.038537,1555.639154
log(response_time) ~ condition * domain + session_num + (1|id:domain:condition),1466.552633,1509.153250
log(response_time) ~ condition * domain + session_num + (1|id) + (1|stimulus),1370.265422,1417.599440
log(response_time) ~ condition * domain + session_num + (1|id) + (1|id:domain),1432.543135,1479.877154
log(response_time) ~ condition * domain + session_num + (1|id) + (1|id:condition),1468.479386,1515.813405
log(response_time) ~ condition * domain + session_num + (1|id) + (1|stimulus:condition),1420.032242,1467.366260
log(response_time) ~ condition * domain + session_num + (1|id) + (1|id:domain:condition),1447.756997,1495.091016
log(response_time) ~ condition * domain + session_num + (1|stimulus) + (1|id:domain),1319.050746,1366.384765
log(response_time) ~ condition * domain + session_num + (1|stimulus) + (1|id:condition),1398.469616,1445.803635
log(response_time) ~ condition * domain + session_num + (1|stimulus) + (1|stimulus:condition),1478.476509,1525.810528
log(response_time) ~ condition * domain + session_num + (1|stimulus) + (1|id:domain:condition),1359.044752,1406.378771
log(response_time) ~ condition * domain + session_num + (1|id:domain) + (1|id:condition),1433.144125,1480.478144
log(response_time) ~ condition * domain + session_num + (1|id:domain) + (1|stimulus:condition),1371.953041,1419.287060
log(response_time) ~ condition * domain + session_num + (1|id:domain) + (1|id:domain:condition),1432.529024,1479.863043
log(response_time) ~ condition * domain + session_num + (1|id:condition) + (1|stimulus:condition),1444.194499,1491.528518
log(response_time) ~ condition * domain + session_num + (1|id:condition) + (1|id:domain:condition),1466.337334,1513.671353
log(response_time) ~ condition * domain + session_num + (1|stimulus:condition) + (1|id:domain:condition),1404.250458,1451.584477
log(response_time) ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:domain),1319.700097,1371.767517
log(response_time) ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:condition),1372.232525,1424.299946
log(response_time) ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|stimulus:condition),1372.265422,1424.332842
log(response_time) ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:domain:condition),1338.566599,1390.634019
log(response_time) ~ condition * domain + session_num + (1|id) + (1|id:domain) + (1|id:condition),1433.949927,1486.017347
log(response_time) ~ condition * domain + session_num + (1|id) + (1|id:domain) + (1|stimulus:condition),1372.718592,1424.786012
log(response_time) ~ condition * domain + session_num + (1|id) + (1|id:domain) + (1|id:domain:condition),1433.205643,1485.273064
log(response_time) ~ condition * domain + session_num + (1|id) + (1|id:condition) + (1|stimulus:condition),1421.716290,1473.783711
log(response_time) ~ condition * domain + session_num + (1|id) + (1|id:condition) + (1|id:domain:condition),1449.756997,1501.824418
log(response_time) ~ condition * domain + session_num + (1|id) + (1|stimulus:condition) + (1|id:domain:condition),1386.348658,1438.416079
log(response_time) ~ condition * domain + session_num + (1|stimulus) + (1|id:domain) + (1|id:condition),1320.632625,1372.700046
log(response_time) ~ condition * domain + session_num + (1|stimulus) + (1|id:domain) + (1|stimulus:condition),1320.987439,1373.054860
log(response_time) ~ condition * domain + session_num + (1|stimulus) + (1|id:domain) + (1|id:domain:condition),1318.787877,1370.855297
log(response_time) ~ condition * domain + session_num + (1|stimulus) + (1|id:condition) + (1|stimulus:condition),1400.463786,1452.531207
log(response_time) ~ condition * domain + session_num + (1|stimulus) + (1|id:condition) + (1|id:domain:condition),1358.957112,1411.024532
log(response_time) ~ condition * domain + session_num + (1|stimulus) + (1|stimulus:condition) + (1|id:domain:condition),1360.351007,1412.418428
log(response_time) ~ condition * domain + session_num + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),1372.864077,1424.931498
log(response_time) ~ condition * domain + session_num + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),1434.529024,1486.596444
log(response_time) ~ condition * domain + session_num + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),1369.987064,1422.054485
log(response_time) ~ condition * domain + session_num + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1404.546465,1456.613886
log(response_time) ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition),1321.378174,1378.178997
log(response_time) ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|stimulus:condition),1321.643797,1378.444619
log(response_time) ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:domain:condition),1319.474705,1376.275528
log(response_time) ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:condition) + (1|stimulus:condition),1374.232525,1431.033348
log(response_time) ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:condition) + (1|id:domain:condition),1340.566599,1397.367422
log(response_time) ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|stimulus:condition) + (1|id:domain:condition),1340.062324,1396.863147
log(response_time) ~ condition * domain + session_num + (1|id) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),1373.820981,1430.621804
log(response_time) ~ condition * domain + session_num + (1|id) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),1435.205643,1492.006466
log(response_time) ~ condition * domain + session_num + (1|id) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),1370.794771,1427.595594
log(response_time) ~ condition * domain + session_num + (1|id) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1388.348658,1445.149480
log(response_time) ~ condition * domain + session_num + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),1322.527207,1379.328030
log(response_time) ~ condition * domain + session_num + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),1320.787877,1377.588699
log(response_time) ~ condition * domain + session_num + (1|stimulus) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),1320.519002,1377.319825
log(response_time) ~ condition * domain + session_num + (1|stimulus) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1360.316043,1417.116866
log(response_time) ~ condition * domain + session_num + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1371.987064,1428.787887
log(response_time) ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),1323.287400,1384.821625
log(response_time) ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),1321.474705,1383.008930
log(response_time) ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),1321.219353,1382.753578
log(response_time) ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1342.062325,1403.596549
log(response_time) ~ condition * domain + session_num + (1|id) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1372.794771,1434.328996
log(response_time) ~ condition * domain + session_num + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1322.519002,1384.053227
log(response_time) ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1323.219353,1389.486980
log(response_time) ~ domain * session_num + condition + (1|id),1464.715296,1502.582512
log(response_time) ~ domain * session_num + condition + (1|stimulus),1474.551533,1512.418748
log(response_time) ~ domain * session_num + condition + (1|id:domain),1429.950973,1467.818188
log(response_time) ~ domain * session_num + condition + (1|id:condition),1487.492374,1525.359589
log(response_time) ~ domain * session_num + condition + (1|stimulus:condition),1511.075494,1548.942709
log(response_time) ~ domain * session_num + condition + (1|id:domain:condition),1464.528203,1502.395418
log(response_time) ~ domain * session_num + condition + (1|id) + (1|stimulus),1368.498343,1411.098960
log(response_time) ~ domain * session_num + condition + (1|id) + (1|id:domain),1430.603098,1473.203715
log(response_time) ~ domain * session_num + condition + (1|id) + (1|id:condition),1466.453056,1509.053673
log(response_time) ~ domain * session_num + condition + (1|id) + (1|stimulus:condition),1418.067916,1460.668533
log(response_time) ~ domain * session_num + condition + (1|id) + (1|id:domain:condition),1445.740601,1488.341218
log(response_time) ~ domain * session_num + condition + (1|stimulus) + (1|id:domain),1317.531785,1360.132402
log(response_time) ~ domain * session_num + condition + (1|stimulus) + (1|id:condition),1396.504268,1439.104885
log(response_time) ~ domain * session_num + condition + (1|stimulus) + (1|stimulus:condition),1476.520786,1519.121403
log(response_time) ~ domain * session_num + condition + (1|stimulus) + (1|id:domain:condition),1357.053347,1399.653964
log(response_time) ~ domain * session_num + condition + (1|id:domain) + (1|id:condition),1431.180469,1473.781086
log(response_time) ~ domain * session_num + condition + (1|id:domain) + (1|stimulus:condition),1369.956708,1412.557325
log(response_time) ~ domain * session_num + condition + (1|id:domain) + (1|id:domain:condition),1430.560960,1473.161577
log(response_time) ~ domain * session_num + condition + (1|id:condition) + (1|stimulus:condition),1442.076722,1484.677339
log(response_time) ~ domain * session_num + condition + (1|id:condition) + (1|id:domain:condition),1464.306218,1506.906835
log(response_time) ~ domain * session_num + condition + (1|stimulus:condition) + (1|id:domain:condition),1402.215662,1444.816279
log(response_time) ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:domain),1318.194609,1365.528628
log(response_time) ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:condition),1370.457856,1417.791875
log(response_time) ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|stimulus:condition),1370.498343,1417.832362
log(response_time) ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:domain:condition),1336.649255,1383.983274
log(response_time) ~ domain * session_num + condition + (1|id) + (1|id:domain) + (1|id:condition),1431.990000,1479.324019
log(response_time) ~ domain * session_num + condition + (1|id) + (1|id:domain) + (1|stimulus:condition),1370.734390,1418.068409
log(response_time) ~ domain * session_num + condition + (1|id) + (1|id:domain) + (1|id:domain:condition),1431.238500,1478.572519
log(response_time) ~ domain * session_num + condition + (1|id) + (1|id:condition) + (1|stimulus:condition),1419.729706,1467.063725
log(response_time) ~ domain * session_num + condition + (1|id) + (1|id:condition) + (1|id:domain:condition),1447.740601,1495.074620
log(response_time) ~ domain * session_num + condition + (1|id) + (1|stimulus:condition) + (1|id:domain:condition),1384.336070,1431.670089
log(response_time) ~ domain * session_num + condition + (1|stimulus) + (1|id:domain) + (1|id:condition),1319.074452,1366.408471
log(response_time) ~ domain * session_num + condition + (1|stimulus) + (1|id:domain) + (1|stimulus:condition),1319.446467,1366.780486
log(response_time) ~ domain * session_num + condition + (1|stimulus) + (1|id:domain) + (1|id:domain:condition),1317.093288,1364.427307
log(response_time) ~ domain * session_num + condition + (1|stimulus) + (1|id:condition) + (1|stimulus:condition),1398.495990,1445.830009
log(response_time) ~ domain * session_num + condition + (1|stimulus) + (1|id:condition) + (1|id:domain:condition),1356.976361,1404.310380
log(response_time) ~ domain * session_num + condition + (1|stimulus) + (1|stimulus:condition) + (1|id:domain:condition),1358.354410,1405.688429
log(response_time) ~ domain * session_num + condition + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),1370.802294,1418.136313
log(response_time) ~ domain * session_num + condition + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),1432.556881,1479.890899
log(response_time) ~ domain * session_num + condition + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),1367.964689,1415.298708
log(response_time) ~ domain * session_num + condition + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1402.504561,1449.838580
log(response_time) ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition),1319.837565,1371.904986
log(response_time) ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:domain) + (1|stimulus:condition),1320.117803,1372.185224
log(response_time) ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:domain:condition),1317.790437,1369.857858
log(response_time) ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:condition) + (1|stimulus:condition),1372.457856,1424.525277
log(response_time) ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:condition) + (1|id:domain:condition),1338.649255,1390.716676
log(response_time) ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|stimulus:condition) + (1|id:domain:condition),1338.137142,1390.204563
log(response_time) ~ domain * session_num + condition + (1|id) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),1371.777421,1423.844841
log(response_time) ~ domain * session_num + condition + (1|id) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),1433.238500,1485.305921
log(response_time) ~ domain * session_num + condition + (1|id) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),1368.783273,1420.850693
log(response_time) ~ domain * session_num + condition + (1|id) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1386.336070,1438.403491
log(response_time) ~ domain * session_num + condition + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),1320.938027,1373.005448
log(response_time) ~ domain * session_num + condition + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),1319.093288,1371.160709
log(response_time) ~ domain * session_num + condition + (1|stimulus) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),1318.792270,1370.859690
log(response_time) ~ domain * session_num + condition + (1|stimulus) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1358.328491,1410.395912
log(response_time) ~ domain * session_num + condition + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1369.964689,1422.032110
log(response_time) ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),1321.718391,1378.519214
log(response_time) ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),1319.790437,1376.591260
log(response_time) ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),1319.504138,1376.304961
log(response_time) ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1340.137142,1396.937965
log(response_time) ~ domain * session_num + condition + (1|id) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1370.783273,1427.584095
log(response_time) ~ domain * session_num + condition + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1320.792271,1377.593094
log(response_time) ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),1321.504138,1383.038363
log(response_time) ~ condition * domain + domain * session_num + (1|id),1468.687797,1516.021816
log(response_time) ~ condition * domain + domain * session_num + (1|stimulus),1478.495268,1525.829286
log(response_time) ~ condition * domain + domain * session_num + (1|id:domain),1433.825905,1481.159924
log(response_time) ~ condition * domain + domain * session_num + (1|id:condition),1491.480980,1538.814998
log(response_time) ~ condition * domain + domain * session_num + (1|stimulus:condition),1515.033505,1562.367524
log(response_time) ~ condition * domain + domain * session_num + (1|id:domain:condition),1468.513632,1515.847651
log(response_time) ~ condition * domain + domain * session_num + (1|id) + (1|stimulus),1372.194137,1424.261557
