formula,AIC,BIC
response_time ~ condition * domain + (1|id) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),6568.199864,6620.267285
response_time ~ condition * domain + (1|id) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),6589.720148,6641.787568
response_time ~ condition * domain + (1|id) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),6567.639799,6619.707220
response_time ~ condition * domain + (1|id) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6583.938435,6636.005856
response_time ~ condition * domain + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),6528.293867,6580.361288
response_time ~ condition * domain + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),6527.937447,6580.004868
response_time ~ condition * domain + (1|stimulus) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),6528.096001,6580.163422
response_time ~ condition * domain + (1|stimulus) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6553.678128,6605.745549
response_time ~ condition * domain + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6567.533965,6619.601385
response_time ~ condition * domain + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),6530.293887,6587.094710
response_time ~ condition * domain + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),6529.937447,6586.738270
response_time ~ condition * domain + (1|id) + (1|stimulus) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),6530.095663,6586.896485
response_time ~ condition * domain + (1|id) + (1|stimulus) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6548.060321,6604.861144
response_time ~ condition * domain + (1|id) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6569.533965,6626.334787
response_time ~ condition * domain + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6529.937447,6586.738269
response_time ~ condition * domain + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6531.937447,6593.471671
response_time ~ domain * session_num + (1|id),6606.193925,6634.594336
response_time ~ domain * session_num + (1|stimulus),6597.187686,6625.588097
response_time ~ domain * session_num + (1|id:domain),6571.204224,6599.604635
response_time ~ domain * session_num + (1|id:condition),6619.511398,6647.911809
response_time ~ domain * session_num + (1|stimulus:condition),6633.813823,6662.214234
response_time ~ domain * session_num + (1|id:domain:condition),6597.767669,6626.168081
response_time ~ domain * session_num + (1|id) + (1|stimulus),6552.382009,6585.515822
response_time ~ domain * session_num + (1|id) + (1|id:domain),6573.204218,6606.338031
response_time ~ domain * session_num + (1|id) + (1|id:condition),6608.062929,6641.196742
response_time ~ domain * session_num + (1|id) + (1|stimulus:condition),6590.541025,6623.674838
response_time ~ domain * session_num + (1|id) + (1|id:domain:condition),6591.778040,6624.911854
response_time ~ domain * session_num + (1|stimulus) + (1|id:domain),6507.681692,6540.815505
response_time ~ domain * session_num + (1|stimulus) + (1|id:condition),6568.725751,6601.859564
response_time ~ domain * session_num + (1|stimulus) + (1|stimulus:condition),6599.187686,6632.321499
response_time ~ domain * session_num + (1|stimulus) + (1|id:domain:condition),6540.047758,6573.181571
response_time ~ domain * session_num + (1|id:domain) + (1|id:condition),6573.098277,6606.232090
response_time ~ domain * session_num + (1|id:domain) + (1|stimulus:condition),6546.904018,6580.037831
response_time ~ domain * session_num + (1|id:domain) + (1|id:domain:condition),6573.046663,6606.180477
response_time ~ domain * session_num + (1|id:condition) + (1|stimulus:condition),6606.397264,6639.531078
response_time ~ domain * session_num + (1|id:condition) + (1|id:domain:condition),6599.767669,6632.901483
response_time ~ domain * session_num + (1|stimulus:condition) + (1|id:domain:condition),6577.610661,6610.744474
response_time ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:domain),6509.681670,6547.548886
response_time ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:condition),6554.369937,6592.237152
response_time ~ domain * session_num + (1|id) + (1|stimulus) + (1|stimulus:condition),6554.382009,6592.249224
response_time ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:domain:condition),6533.066768,6570.933984
response_time ~ domain * session_num + (1|id) + (1|id:domain) + (1|id:condition),6575.098277,6612.965492
response_time ~ domain * session_num + (1|id) + (1|id:domain) + (1|stimulus:condition),6548.904021,6586.771236
response_time ~ domain * session_num + (1|id) + (1|id:domain) + (1|id:domain:condition),6575.046685,6612.913900
response_time ~ domain * session_num + (1|id) + (1|id:condition) + (1|stimulus:condition),6592.540459,6630.407674
response_time ~ domain * session_num + (1|id) + (1|id:condition) + (1|id:domain:condition),6593.778040,6631.645255
response_time ~ domain * session_num + (1|id) + (1|stimulus:condition) + (1|id:domain:condition),6571.015347,6608.882562
response_time ~ domain * session_num + (1|stimulus) + (1|id:domain) + (1|id:condition),6509.681696,6547.548911
response_time ~ domain * session_num + (1|stimulus) + (1|id:domain) + (1|stimulus:condition),6509.681692,6547.548907
response_time ~ domain * session_num + (1|stimulus) + (1|id:domain) + (1|id:domain:condition),6509.640924,6547.508139
response_time ~ domain * session_num + (1|stimulus) + (1|id:condition) + (1|stimulus:condition),6570.725751,6608.592966
response_time ~ domain * session_num + (1|stimulus) + (1|id:condition) + (1|id:domain:condition),6542.047759,6579.914975
response_time ~ domain * session_num + (1|stimulus) + (1|stimulus:condition) + (1|id:domain:condition),6542.047758,6579.914973
response_time ~ domain * session_num + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),6548.904018,6586.771233
response_time ~ domain * session_num + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),6575.043661,6612.910876
response_time ~ domain * session_num + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),6548.846196,6586.713411
response_time ~ domain * session_num + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6579.610661,6617.477876
response_time ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition),6511.681673,6554.282290
response_time ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|stimulus:condition),6511.681670,6554.282287
response_time ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:domain:condition),6511.640924,6554.241541
response_time ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:condition) + (1|stimulus:condition),6556.369937,6598.970554
response_time ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:condition) + (1|id:domain:condition),6535.066768,6577.667385
response_time ~ domain * session_num + (1|id) + (1|stimulus) + (1|stimulus:condition) + (1|id:domain:condition),6535.066768,6577.667385
response_time ~ domain * session_num + (1|id) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),6550.904024,6593.504641
response_time ~ domain * session_num + (1|id) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),6577.043661,6619.644278
response_time ~ domain * session_num + (1|id) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),6550.846196,6593.446813
response_time ~ domain * session_num + (1|id) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6573.015347,6615.615964
response_time ~ domain * session_num + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),6511.681695,6554.282312
response_time ~ domain * session_num + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),6511.640924,6554.241541
response_time ~ domain * session_num + (1|stimulus) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),6511.640925,6554.241542
response_time ~ domain * session_num + (1|stimulus) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6544.047758,6586.648375
response_time ~ domain * session_num + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6550.846196,6593.446813
response_time ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),6513.681671,6561.015690
response_time ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),6513.640920,6560.974939
response_time ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),6513.640924,6560.974943
response_time ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6537.066768,6584.400787
response_time ~ domain * session_num + (1|id) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6552.846196,6600.180215
response_time ~ domain * session_num + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6513.640924,6560.974943
response_time ~ domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6515.640920,6567.708341
response_time ~ condition * domain + session_num + (1|id),6610.597551,6653.198168
response_time ~ condition * domain + session_num + (1|stimulus),6602.635185,6645.235802
response_time ~ condition * domain + session_num + (1|id:domain),6574.805958,6617.406575
response_time ~ condition * domain + session_num + (1|id:condition),6626.661659,6669.262276
response_time ~ condition * domain + session_num + (1|stimulus:condition),6639.819996,6682.420613
response_time ~ condition * domain + session_num + (1|id:domain:condition),6603.306410,6645.907027
response_time ~ condition * domain + session_num + (1|id) + (1|stimulus),6558.145219,6605.479238
response_time ~ condition * domain + session_num + (1|id) + (1|id:domain),6576.805958,6624.139977
response_time ~ condition * domain + session_num + (1|id) + (1|id:condition),6612.597551,6659.931570
response_time ~ condition * domain + session_num + (1|id) + (1|stimulus:condition),6597.502676,6644.836694
response_time ~ condition * domain + session_num + (1|id) + (1|id:domain:condition),6597.042371,6644.376390
response_time ~ condition * domain + session_num + (1|stimulus) + (1|id:domain),6512.685721,6560.019740
response_time ~ condition * domain + session_num + (1|stimulus) + (1|id:condition),6577.205446,6624.539465
response_time ~ condition * domain + session_num + (1|stimulus) + (1|stimulus:condition),6604.635185,6651.969204
response_time ~ condition * domain + session_num + (1|stimulus) + (1|id:domain:condition),6545.988030,6593.322049
response_time ~ condition * domain + session_num + (1|id:domain) + (1|id:condition),6576.805958,6624.139977
response_time ~ condition * domain + session_num + (1|id:domain) + (1|stimulus:condition),6553.835124,6601.169143
response_time ~ condition * domain + session_num + (1|id:domain) + (1|id:domain:condition),6576.790535,6624.124554
response_time ~ condition * domain + session_num + (1|id:condition) + (1|stimulus:condition),6614.859662,6662.193681
response_time ~ condition * domain + session_num + (1|id:condition) + (1|id:domain:condition),6605.306410,6652.640428
response_time ~ condition * domain + session_num + (1|stimulus:condition) + (1|id:domain:condition),6583.742785,6631.076804
response_time ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:domain),6514.685721,6566.753142
response_time ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:condition),6560.145219,6612.212640
response_time ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|stimulus:condition),6560.145219,6612.212640
response_time ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:domain:condition),6538.950170,6591.017591
response_time ~ condition * domain + session_num + (1|id) + (1|id:domain) + (1|id:condition),6578.805958,6630.873379
response_time ~ condition * domain + session_num + (1|id) + (1|id:domain) + (1|stimulus:condition),6555.835124,6607.902545
response_time ~ condition * domain + session_num + (1|id) + (1|id:domain) + (1|id:domain:condition),6578.790535,6630.857956
response_time ~ condition * domain + session_num + (1|id) + (1|id:condition) + (1|stimulus:condition),6599.502676,6651.570096
response_time ~ condition * domain + session_num + (1|id) + (1|id:condition) + (1|id:domain:condition),6599.042371,6651.109792
response_time ~ condition * domain + session_num + (1|id) + (1|stimulus:condition) + (1|id:domain:condition),6577.317266,6629.384687
response_time ~ condition * domain + session_num + (1|stimulus) + (1|id:domain) + (1|id:condition),6514.685721,6566.753142
response_time ~ condition * domain + session_num + (1|stimulus) + (1|id:domain) + (1|stimulus:condition),6514.685721,6566.753142
response_time ~ condition * domain + session_num + (1|stimulus) + (1|id:domain) + (1|id:domain:condition),6514.678872,6566.746293
response_time ~ condition * domain + session_num + (1|stimulus) + (1|id:condition) + (1|stimulus:condition),6579.205446,6631.272867
response_time ~ condition * domain + session_num + (1|stimulus) + (1|id:condition) + (1|id:domain:condition),6547.988030,6600.055451
response_time ~ condition * domain + session_num + (1|stimulus) + (1|stimulus:condition) + (1|id:domain:condition),6547.988030,6600.055451
response_time ~ condition * domain + session_num + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),6555.835124,6607.902545
response_time ~ condition * domain + session_num + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),6578.790535,6630.857956
response_time ~ condition * domain + session_num + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),6555.662914,6607.730335
response_time ~ condition * domain + session_num + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6585.742785,6637.810206
response_time ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition),6516.685721,6573.486544
response_time ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|stimulus:condition),6516.685721,6573.486544
response_time ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:domain:condition),6516.678872,6573.479695
response_time ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:condition) + (1|stimulus:condition),6562.145220,6618.946043
response_time ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:condition) + (1|id:domain:condition),6540.950178,6597.751001
response_time ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|stimulus:condition) + (1|id:domain:condition),6540.950170,6597.750993
response_time ~ condition * domain + session_num + (1|id) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),6557.835124,6614.635947
response_time ~ condition * domain + session_num + (1|id) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),6580.790535,6637.591358
response_time ~ condition * domain + session_num + (1|id) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),6557.662914,6614.463737
response_time ~ condition * domain + session_num + (1|id) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6579.317266,6636.118089
response_time ~ condition * domain + session_num + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),6516.685721,6573.486544
response_time ~ condition * domain + session_num + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),6516.678872,6573.479695
response_time ~ condition * domain + session_num + (1|stimulus) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),6516.678872,6573.479695
response_time ~ condition * domain + session_num + (1|stimulus) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6549.988030,6606.788852
response_time ~ condition * domain + session_num + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6557.662914,6614.463737
response_time ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),6518.685721,6580.219946
response_time ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),6518.678872,6580.213097
response_time ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),6518.678872,6580.213097
response_time ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6542.950171,6604.484395
response_time ~ condition * domain + session_num + (1|id) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6559.662914,6621.197139
response_time ~ condition * domain + session_num + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6518.678873,6580.213097
response_time ~ condition * domain + session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6520.678872,6586.946498
response_time ~ domain * session_num + condition + (1|id),6606.117054,6643.984269
response_time ~ domain * session_num + condition + (1|stimulus),6598.103993,6635.971208
response_time ~ domain * session_num + condition + (1|id:domain),6570.256240,6608.123455
response_time ~ domain * session_num + condition + (1|id:condition),6622.093546,6659.960761
response_time ~ domain * session_num + condition + (1|stimulus:condition),6635.479503,6673.346718
response_time ~ domain * session_num + condition + (1|id:domain:condition),6600.061585,6637.928801
response_time ~ domain * session_num + condition + (1|id) + (1|stimulus),6552.664008,6595.264625
response_time ~ domain * session_num + condition + (1|id) + (1|id:domain),6572.256241,6614.856858
response_time ~ domain * session_num + condition + (1|id) + (1|id:condition),6608.117054,6650.717671
response_time ~ domain * session_num + condition + (1|id) + (1|stimulus:condition),6592.148861,6634.749478
response_time ~ domain * session_num + condition + (1|id) + (1|id:domain:condition),6593.375885,6635.976502
response_time ~ domain * session_num + condition + (1|stimulus) + (1|id:domain),6507.125688,6549.726305
response_time ~ domain * session_num + condition + (1|stimulus) + (1|id:condition),6571.478421,6614.079038
response_time ~ domain * session_num + condition + (1|stimulus) + (1|stimulus:condition),6600.103993,6642.704610
response_time ~ domain * session_num + condition + (1|stimulus) + (1|id:domain:condition),6542.518996,6585.119613
response_time ~ domain * session_num + condition + (1|id:domain) + (1|id:condition),6572.256240,6614.856857
response_time ~ domain * session_num + condition + (1|id:domain) + (1|stimulus:condition),6548.295663,6590.896280
response_time ~ domain * session_num + condition + (1|id:domain) + (1|id:domain:condition),6572.256240,6614.856857
response_time ~ domain * session_num + condition + (1|id:condition) + (1|stimulus:condition),6609.305609,6651.906226
response_time ~ domain * session_num + condition + (1|id:condition) + (1|id:domain:condition),6602.061585,6644.662202
response_time ~ domain * session_num + condition + (1|stimulus:condition) + (1|id:domain:condition),6580.375450,6622.976067
response_time ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:domain),6509.125619,6556.459638
response_time ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:condition),6554.664008,6601.998026
response_time ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|stimulus:condition),6554.664008,6601.998026
response_time ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:domain:condition),6534.902368,6582.236387
response_time ~ domain * session_num + condition + (1|id) + (1|id:domain) + (1|id:condition),6574.256240,6621.590259
response_time ~ domain * session_num + condition + (1|id) + (1|id:domain) + (1|stimulus:condition),6550.295663,6597.629682
response_time ~ domain * session_num + condition + (1|id) + (1|id:domain) + (1|id:domain:condition),6574.256240,6621.590259
response_time ~ domain * session_num + condition + (1|id) + (1|id:condition) + (1|stimulus:condition),6594.148861,6641.482880
response_time ~ domain * session_num + condition + (1|id) + (1|id:condition) + (1|id:domain:condition),6595.375885,6642.709904
response_time ~ domain * session_num + condition + (1|id) + (1|stimulus:condition) + (1|id:domain:condition),6573.410420,6620.744439
response_time ~ domain * session_num + condition + (1|stimulus) + (1|id:domain) + (1|id:condition),6509.125688,6556.459707
response_time ~ domain * session_num + condition + (1|stimulus) + (1|id:domain) + (1|stimulus:condition),6509.125688,6556.459707
response_time ~ domain * session_num + condition + (1|stimulus) + (1|id:domain) + (1|id:domain:condition),6509.125688,6556.459707
response_time ~ domain * session_num + condition + (1|stimulus) + (1|id:condition) + (1|stimulus:condition),6573.478421,6620.812440
response_time ~ domain * session_num + condition + (1|stimulus) + (1|id:condition) + (1|id:domain:condition),6544.518996,6591.853015
response_time ~ domain * session_num + condition + (1|stimulus) + (1|stimulus:condition) + (1|id:domain:condition),6544.518996,6591.853015
response_time ~ domain * session_num + condition + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),6550.295663,6597.629682
response_time ~ domain * session_num + condition + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),6574.256240,6621.590259
response_time ~ domain * session_num + condition + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),6550.277549,6597.611568
response_time ~ domain * session_num + condition + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6582.375456,6629.709475
response_time ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition),6511.125676,6563.193097
response_time ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:domain) + (1|stimulus:condition),6511.125619,6563.193040
response_time ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:domain:condition),6511.125619,6563.193040
response_time ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:condition) + (1|stimulus:condition),6556.664010,6608.731430
response_time ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:condition) + (1|id:domain:condition),6536.902368,6588.969789
response_time ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|stimulus:condition) + (1|id:domain:condition),6536.902368,6588.969789
response_time ~ domain * session_num + condition + (1|id) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),6552.295663,6604.363084
response_time ~ domain * session_num + condition + (1|id) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),6576.256241,6628.323661
response_time ~ domain * session_num + condition + (1|id) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),6552.277549,6604.344970
response_time ~ domain * session_num + condition + (1|id) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6575.410420,6627.477841
response_time ~ domain * session_num + condition + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),6511.125688,6563.193109
response_time ~ domain * session_num + condition + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),6511.125688,6563.193109
response_time ~ domain * session_num + condition + (1|stimulus) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),6511.125688,6563.193109
response_time ~ domain * session_num + condition + (1|stimulus) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6546.518996,6598.586417
response_time ~ domain * session_num + condition + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6552.277549,6604.344970
response_time ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),6513.125688,6569.926510
response_time ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),6513.125623,6569.926446
response_time ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),6513.125619,6569.926442
response_time ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6538.902368,6595.703191
response_time ~ domain * session_num + condition + (1|id) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6554.277550,6611.078372
response_time ~ domain * session_num + condition + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6513.125689,6569.926512
response_time ~ domain * session_num + condition + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6515.125619,6576.659844
response_time ~ condition * domain + domain * session_num + (1|id),6609.536978,6656.870997
response_time ~ condition * domain + domain * session_num + (1|stimulus),6601.620655,6648.954674
response_time ~ condition * domain + domain * session_num + (1|id:domain),6573.664289,6620.998307
response_time ~ condition * domain + domain * session_num + (1|id:condition),6625.401739,6672.735758
response_time ~ condition * domain + domain * session_num + (1|stimulus:condition),6639.069509,6686.403528
response_time ~ condition * domain + domain * session_num + (1|id:domain:condition),6603.816085,6651.150104
response_time ~ condition * domain + domain * session_num + (1|id) + (1|stimulus),6556.332548,6608.399969
response_time ~ condition * domain + domain * session_num + (1|id) + (1|id:domain),6575.664289,6627.731709
response_time ~ condition * domain + domain * session_num + (1|id) + (1|id:condition),6611.536978,6663.604399
response_time ~ condition * domain + domain * session_num + (1|id) + (1|stimulus:condition),6595.900795,6647.968215
response_time ~ condition * domain + domain * session_num + (1|id) + (1|id:domain:condition),6597.060728,6649.128149
response_time ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:domain),6510.742513,6562.809933
response_time ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:condition),6575.033438,6627.100858
response_time ~ condition * domain + domain * session_num + (1|stimulus) + (1|stimulus:condition),6603.620655,6655.688076
response_time ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:domain:condition),6546.348600,6598.416021
response_time ~ condition * domain + domain * session_num + (1|id:domain) + (1|id:condition),6575.664289,6627.731709
response_time ~ condition * domain + domain * session_num + (1|id:domain) + (1|stimulus:condition),6552.071008,6604.138429
response_time ~ condition * domain + domain * session_num + (1|id:domain) + (1|id:domain:condition),6575.664289,6627.731709
response_time ~ condition * domain + domain * session_num + (1|id:condition) + (1|stimulus:condition),6612.962311,6665.029732
response_time ~ condition * domain + domain * session_num + (1|id:condition) + (1|id:domain:condition),6605.816085,6657.883506
response_time ~ condition * domain + domain * session_num + (1|stimulus:condition) + (1|id:domain:condition),6584.212484,6636.279905
response_time ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:domain),6512.742513,6569.543336
response_time ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:condition),6558.332548,6615.133370
response_time ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|stimulus:condition),6558.332548,6615.133370
response_time ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:domain:condition),6538.701405,6595.502227
response_time ~ condition * domain + domain * session_num + (1|id) + (1|id:domain) + (1|id:condition),6577.664289,6634.465111
response_time ~ condition * domain + domain * session_num + (1|id) + (1|id:domain) + (1|stimulus:condition),6554.071008,6610.871830
response_time ~ condition * domain + domain * session_num + (1|id) + (1|id:domain) + (1|id:domain:condition),6577.664289,6634.465111
response_time ~ condition * domain + domain * session_num + (1|id) + (1|id:condition) + (1|stimulus:condition),6597.900795,6654.701617
response_time ~ condition * domain + domain * session_num + (1|id) + (1|id:condition) + (1|id:domain:condition),6599.060728,6655.861551
response_time ~ condition * domain + domain * session_num + (1|id) + (1|stimulus:condition) + (1|id:domain:condition),6577.236675,6634.037497
response_time ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:domain) + (1|id:condition),6512.742513,6569.543335
response_time ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:domain) + (1|stimulus:condition),6512.742513,6569.543335
response_time ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:domain) + (1|id:domain:condition),6512.742513,6569.543335
response_time ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:condition) + (1|stimulus:condition),6577.033438,6633.834260
response_time ~ condition * domain + domain * session_num + (1|stimulus) + (1|id:condition) + (1|id:domain:condition),6548.348600,6605.149423
response_time ~ condition * domain + domain * session_num + (1|stimulus) + (1|stimulus:condition) + (1|id:domain:condition),6548.348600,6605.149423
response_time ~ condition * domain + domain * session_num + (1|id:domain) + (1|id:condition) + (1|stimulus:condition),6554.071008,6610.871830
response_time ~ condition * domain + domain * session_num + (1|id:domain) + (1|id:condition) + (1|id:domain:condition),6577.664290,6634.465113
response_time ~ condition * domain + domain * session_num + (1|id:domain) + (1|stimulus:condition) + (1|id:domain:condition),6554.052754,6610.853577
response_time ~ condition * domain + domain * session_num + (1|id:condition) + (1|stimulus:condition) + (1|id:domain:condition),6586.212484,6643.013306
response_time ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:condition),6514.742551,6576.276776
response_time ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|stimulus:condition),6514.742513,6576.276737
response_time ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:domain) + (1|id:domain:condition),6514.742513,6576.276737
response_time ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:condition) + (1|stimulus:condition),6560.332548,6621.866773
response_time ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|id:condition) + (1|id:domain:condition),6540.701405,6602.235629
response_time ~ condition * domain + domain * session_num + (1|id) + (1|stimulus) + (1|stimulus:condition) + (1|id:domain:condition),6540.701405,6602.235629
